system,ucl_id,operator_intid,operator_altid,operator_name,notes,initial_bikes,initial_size,curr_bikes,curr_size,created_dt,updated_dt,updated_dt_nonzerobikes,operator_status,operator_installflag,operator_lockflag,operator_tempflag,geometry
london,682,682,682,"Crisp Road, Hammersmith",NA,2,46,2,46,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.226606, 51.488108)"
london,683,683,683,"Dorothy Road, Clapham Junction",NA,19,28,3,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.163751, 51.465064)"
london,684,684,684,"Neville Gill Close, Wandsworth",NA,5,32,27,32,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.195197, 51.454753)"
london,685,685,685,"Osiers Road, Wandsworth",NA,9,30,6,30,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.198735, 51.46067)"
london,686,686,686,"Beryl Road, Hammersmith",NA,5,26,9,26,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.222456, 51.488144)"
london,687,687,687,"Maclise Road, Olympia",NA,12,26,5,26,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.211456, 51.497608)"
london,688,688,688,"Northfields, Wandsworth",NA,10,28,6,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.200668, 51.460952)"
london,689,689,689,"Spanish Road, Clapham Junction",NA,15,30,1,30,2015-05-21T15:30:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.180885, 51.459225)"
london,690,690,690,"Stanley Grove, Battersea",NA,18,24,12,24,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.15213, 51.470475)"
london,691,691,691,"Erin Close, Walham Green",NA,4,24,6,24,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.195777, 51.479464)"
london,692,692,692,"Cadogan Close, Victoria Park",NA,11,22,13,22,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.028942, 51.542119)"
london,693,693,693,"Felsham Road, Putney",NA,17,18,16,18,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.215619, 51.464786)"
london,694,694,694,"Putney Rail Station, Putney",NA,7,20,4,20,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.216526, 51.460717)"
london,695,695,695,"Islington Green, Angel",NA,16,21,0,21,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:12:02,NA,1,0,0,"c(-0.102758, 51.536384)"
london,696,696,696,"Charing Cross Hospital, Hammersmith",NA,8,21,2,21,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.217996, 51.487285)"
london,697,697,697,"Charlotte Terrace, Angel",NA,6,25,4,25,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.112721, 51.536392)"
london,698,698,698,"Shoreditch Court, Haggerston",NA,8,35,1,35,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.070329, 51.539084)"
london,699,699,699,"Belford House, Haggerston",NA,17,39,1,39,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.07023, 51.536654)"
london,700,700,700,"Battersea Church Road, Battersea",NA,8,24,1,25,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.174347, 51.476965)"
london,701,701,701,"Vicarage Crescent, Battersea",NA,11,30,4,30,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.176267, 51.472876)"
london,702,702,702,"Durant Street, Bethnal Green",NA,3,24,0,24,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 14:34:03,NA,1,0,0,"c(-0.06555, 51.528682)"
london,703,703,703,"St. Bride Street, Holborn",NA,8,24,14,25,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.105344, 51.51506)"
london,704,704,704,"Mexfield Road, East Putney",NA,0,18,0,18,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 09:02:02,NA,1,0,0,"c(-0.202802, 51.456821)"
london,705,705,705,"Upper Richmond Road, East Putney",NA,10,25,21,25,2014-02-19T18:15:01Z,2015-05-21T15:24:01Z,2015-05-21 15:24:01,NA,1,0,0,"c(-0.212146, 51.459715)"
london,706,706,706,"Snowsfields, London Bridge",NA,19,30,30,31,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.083633, 51.502154)"
london,707,707,707,"Barons Court Station, West Kensington",NA,8,32,13,32,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.215087, 51.490218)"
london,708,708,708,"Disraeli Road, Putney",NA,20,32,21,33,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.216146, 51.461611)"
london,709,709,709,"Montserrat Road , Putney",NA,22,23,22,23,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.215551, 51.463211)"
london,710,710,710,"Albert Bridge Road, Battersea Park",NA,4,20,8,20,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.163348, 51.474392)"
london,711,711,711,"Everington Street, Fulham",NA,5,31,5,31,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.216306, 51.483357)"
london,712,712,712,"Mile End Stadium, Mile End",NA,15,22,2,22,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.034904, 51.518541)"
london,713,713,713,"Hawley Crescent, Camden Town",NA,16,22,7,22,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.143261, 51.541007)"
london,714,714,714,"Stewart's Road, Nine Elms",NA,8,28,17,28,2014-02-19T18:15:01Z,2015-05-21T15:26:02Z,2015-05-21 15:26:02,NA,1,0,0,"c(-0.137235, 51.473117)"
london,715,715,715,"Aylward Street, Stepney",NA,17,22,2,22,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.049067, 51.51563)"
london,716,716,716,"Stainsby Road , Poplar",NA,6,24,1,24,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.023565, 51.515428)"
london,717,717,717,"Dunston Road , Haggerston",NA,35,43,1,43,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.075886, 51.536585)"
london,718,718,718,"Ada Street, Hackney Central",NA,7,45,7,45,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.060292, 51.535717)"
london,719,719,719,"Victoria Park Road, Hackney Central",NA,20,34,1,34,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.054162, 51.536425)"
london,720,720,720,"Star Road, West Kensington",NA,3,24,0,23,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:06:02,NA,1,0,0,"c(-0.205279, 51.487244)"
london,721,721,721,"Wendon Street, Old Ford",NA,5,18,4,18,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.026263, 51.536039)"
london,722,722,722,"Finnis Street, Bethnal Green",NA,2,19,9,19,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.058631, 51.524584)"
london,723,723,723,"Stephendale Road, Sands End",NA,10,48,17,48,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.190346, 51.46822)"
london,724,724,724,"Alma Road, Wandsworth",NA,1,28,9,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.184806, 51.457991)"
london,725002,0,0,"Walworth Square, Walworth",NA,1,24,1,24,2019-07-23T10:18:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.096519, 51.491327)"
london,725001,725,725,"Thessaly Road North, Wandsworth Road",NA,7,28,0,0,2015-05-21T15:28:02Z,2018-04-30T12:44:02Z,2018-04-30 09:52:03,NA,1,0,0,"c(-0.138749, 51.477323)"
london,726,726,726,"Alfreda Street, Battersea Park",NA,1,22,6,22,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.150908, 51.475051)"
london,727,727,727,"Chesilton Road, Fulham",NA,0,23,4,23,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.205876, 51.475698)"
london,728,728,728,"Putney Bridge Road, East Putney",NA,11,29,10,29,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.206241, 51.461999)"
london,729,729,729,"St. Peter's Terrace, Fulham",NA,5,24,0,24,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:24:04,NA,1,0,0,"c(-0.208485, 51.478939)"
london,730,730,730,"Bridge Avenue, Hammersmith",NA,11,18,6,18,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.229117, 51.492085)"
london,731,731,731,"Michael Road, Walham Green",NA,2,37,5,37,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.18921, 51.477276)"
london,732,732,732,"Duke Street Hill, London Bridge",NA,15,21,13,21,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.087263, 51.506304)"
london,733,733,733,"Park Lane, Mayfair",NA,4,18,0,18,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:18:02,NA,1,0,0,"c(-0.150817, 51.505426)"
london,734,734,734,"Plough Terrace, Clapham Junction",NA,14,31,10,31,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.175407, 51.462306)"
london,735,735,735,"Grant Road East, Clapham Junction",NA,26,35,18,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.173029, 51.464894)"
london,736,736,736,"Queensdale Road, Shepherd's Bush",NA,14,31,8,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.216104, 51.50659)"
london,737,737,737,"Fulham Broadway, Walham Green",NA,17,26,15,26,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.194117, 51.479933)"
london,738,738,738,"Imperial Road, Sands End",NA,5,37,27,37,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.187279, 51.475142)"
london,739,739,739,"Hortensia Road, West Brompton",NA,13,28,3,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.185274, 51.481766)"
london,740,740,740,"Sirdar Road, Avondale",NA,14,26,6,26,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.214595, 51.510929)"
london,741,741,741,"Freston Road, Avondale",NA,8,23,4,23,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.219487, 51.512981)"
london,742,742,742,"Blenheim Crescent, Ladbroke Grove",NA,5,22,12,22,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.208565, 51.515108)"
london,743,743,743,"Oxford Road, Putney",NA,14,29,25,29,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.212608, 51.460792)"
london,744,744,744,"Ingrave Street, Battersea",NA,10,30,11,30,2014-02-19T18:15:01Z,2015-05-21T15:28:02Z,2015-05-21 15:28:02,NA,1,0,0,"c(-0.172293, 51.467455)"
london,745,745,745,"Upcerne Road, West Chelsea",NA,10,29,13,29,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.182435, 51.47817)"
london,746,746,746,"Lots Road, West Chelsea",NA,17,24,15,24,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.179039, 51.479574)"
london,747,747,747,"Ormonde Gate, Chelsea",NA,7,24,3,24,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.161765, 51.487964)"
london,748,748,748,"Hertford Road, De Beauvoir Town",NA,1,25,9,25,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.079202, 51.537278)"
london,749,749,749,"Haggerston Road, Haggerston",NA,27,37,6,37,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.074285, 51.539329)"
london,750,750,750,"Culvert Road, Battersea",NA,8,27,17,27,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.15785, 51.471096)"
london,751,751,751,"Newton Street, Covent Garden",NA,0,24,13,24,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.120909, 51.516129)"
london,752,752,752,"Manfred Road, East Putney",NA,4,29,1,29,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.206002, 51.458165)"
london,753,753,753,"Hammersmith Town Hall, Hammersmith",NA,21,28,0,0,2014-02-19T18:15:01Z,2019-07-29T08:28:02Z,2019-07-29 07:38:02,NA,1,0,0,"c(-0.234094, 51.492637)"
london,754,754,754,"Grenfell Road, Avondale",NA,15,24,3,24,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.214763, 51.512901)"
london,755,755,755,"The Vale, Chelsea",NA,9,24,12,24,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.174972, 51.485122)"
london,756,756,756,"Prince of Wales Drive, Battersea Park",NA,14,21,5,21,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.15917, 51.475154)"
london,757,757,757,"Harcourt Terrace, West Brompton",NA,2,24,0,24,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:22:03,NA,1,0,0,"c(-0.187405, 51.487959)"
london,758,758,758,"Westbourne Park Road, Portobello",NA,3,23,4,23,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.201005, 51.51787)"
london,759,759,759,"Broadley Terrace, Marylebone",NA,14,18,9,18,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.165669, 51.524562)"
london,760,760,760,"Rossmore Road, Marylebone",NA,5,18,3,18,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.163795, 51.52527)"
london,761,761,761,"Humbolt Road, Fulham",NA,4,27,1,26,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.211861, 51.483217)"
london,762,762,762,"Storey's Gate, Westminster",NA,0,21,16,21,2015-02-01T19:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.129699, 51.500703)"
london,763,763,763,"Mile End Park Leisure Centre, Mile End",NA,34,47,1,47,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.032567, 51.520597)"
london,764,764,764,"St. John's Road, Clapham Junction",NA,17,33,10,33,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.168292, 51.462393)"
london,765,765,765,"Ranelagh Gardens, Fulham",NA,17,39,8,39,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.206827, 51.467601)"
london,766,766,766,"Ram Street, Wandsworth",NA,13,25,20,25,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.192166, 51.457529)"
london,767,767,767,"Santos Road, Wandsworth",NA,3,30,2,30,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.200806, 51.45706)"
london,768,768,768,"Clapham Common North side, Clapham Common",NA,24,37,9,37,2015-05-21T15:10:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.159322, 51.461344)"
london,769,769,769,"Sandilands Road, Walham Green",NA,3,21,2,21,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.191803, 51.473611)"
london,770,770,770,"Gwendwr Road, West Kensington",NA,14,30,19,30,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.209121, 51.491026)"
london,771,771,771,"Rifle Place, Avondale",NA,8,21,20,21,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.216016, 51.509224)"
london,772,772,772,"Binfield Road, Stockwell",NA,27,34,8,35,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.122832, 51.47251)"
london,773,773,773,"Tallis Street, Temple",NA,3,24,13,24,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.107349, 51.511891)"
london,774,774,774,"Hurlingham Park, Parsons Green",NA,7,20,1,20,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.20464, 51.470131)"
london,775,775,775,"Little Brook Green, Brook Green",NA,18,33,8,33,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.223868, 51.496664)"
london,776,776,776,"Abyssinia Close, Clapham Junction",NA,14,20,14,20,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.167029, 51.460333)"
london,777,777,777,"Limburg Road, Clapham Common",NA,11,20,8,21,2015-01-12T21:14:02Z,2015-05-21T15:28:02Z,2015-05-21 15:28:02,NA,1,0,0,"c(-0.165298, 51.461923)"
london,779,779,779,"Houndsditch, Aldgate",NA,0,28,25,28,2015-07-02T15:26:07Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.077179, 51.514449)"
london,780,780,780,"Imperial Wharf Station, Sands End",NA,10,25,16,25,2016-06-08T13:50:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.183165, 51.474665)"
london,781,781,781,"Victoria &amp; Albert Museum, South Kensington",NA,27,30,13,30,2017-03-28T12:16:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.173009, 51.495898)"
london,782,782,782,"Halford Road, West Kensington",NA,16,24,1,24,2016-04-01T11:52:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.197609, 51.483911)"
london,783,783,783,"Monier Road, Hackney Wick",NA,20,27,3,27,2016-01-27T14:02:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.02163, 51.540312)"
london,784,784,784,"East Village, Queen Elizabeth Olympic Park",NA,23,34,23,34,2016-01-27T12:36:03Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.009935, 51.546326)"
london,785,785,785,"Aquatic Centre, Newham",NA,0,64,31,64,2016-01-20T21:06:02Z,2016-01-27T12:28:02Z,2016-01-27 12:28:02,NA,1,0,0,"c(-0.010511, 51.54094)"
london,786,786,786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",NA,20,44,26,44,2016-01-27T12:36:03Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.015718, 51.549369)"
london,787,787,787,"Timber Lodge, Queen Elizabeth Olympic Park",NA,8,35,30,35,2016-01-27T12:40:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.014691, 51.546805)"
london,788,788,788,"Copper Box Arena, Queen Elizabeth Olympic Park",NA,16,33,0,0,2016-01-27T14:02:01Z,2019-05-22T21:38:02Z,2019-05-22 21:18:02,NA,1,0,0,"c(-0.019525, 51.544836)"
london,789,789,789,"Podium, Queen Elizabeth Olympic Park",NA,21,40,18,40,2016-01-27T12:36:03Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.011889, 51.538718)"
london,790,790,790,"Stratford Station, Stratford",NA,17,28,23,28,2016-03-04T13:16:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.00481, 51.541793)"
london,792,792,792,"Blackfriars road, Southwark",NA,0,41,21,42,2016-03-21T10:56:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.104541, 51.505461)"
london,793,793,793,"Cromer Street, Bloomsbury",NA,4,28,1,28,2016-03-31T14:02:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.119559, 51.528279)"
london,794,794,794,"Lansdowne Way Bus Garage, Stockwell",NA,1,28,8,28,2016-04-13T18:58:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.12458, 51.474567)"
london,795,0,0,"Euston Square Gardens, Euston",NA,1,30,0,30,2018-09-05T11:38:04Z,2019-09-04T15:26:02Z,2019-09-04 12:24:02,NA,1,0,0,"c(-0.131861, 51.527068)"
london,796,796,796,"Coram Street, Bloomsbury",NA,2,29,0,29,2016-03-31T18:18:02Z,2019-09-04T15:26:02Z,2019-09-04 14:58:02,NA,1,0,0,"c(-0.12641, 51.524)"
london,797,797,797,"Ossulston Street, Somers Town",NA,0,29,13,30,2016-07-12T14:50:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.128279, 51.5293)"
london,798,798,798,"Birkenhead Street, King's Cross",NA,2,27,5,27,2016-06-01T12:48:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.122299, 51.5302)"
london,799,799,799,"Kings Gate House, Westminster",NA,0,24,15,24,2016-05-24T14:42:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.137599, 51.497698)"
london,800,800,800,"Sopwith Way, Battersea Park",NA,11,30,12,30,2016-04-01T11:50:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.149035, 51.481122)"
london,801,801,801,"Lavington Street, Bankside",NA,23,29,16,29,2016-03-31T14:06:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.098032, 51.505224)"
london,802,802,802,"Albert Square, Stockwell",NA,0,32,0,32,2016-05-26T13:52:02Z,2019-09-04T15:26:02Z,2019-09-04 14:22:03,NA,1,0,0,"c(-0.118257, 51.47659)"
london,803,803,803,"Southwark Street, Bankside",NA,0,23,14,23,2016-05-31T16:50:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.098341, 51.50541)"
london,804,804,804,"Good's Way, Camden",NA,1,27,7,27,2016-03-31T09:50:02Z,2016-03-31T14:00:01Z,2016-03-31 14:00:01,NA,1,0,0,"c(-0.125079, 51.534668)"
london,805,805,805,"Bevington Road, North Kensington",NA,0,27,17,27,2016-06-23T21:12:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.206338, 51.520069)"
london,806,806,806,"Handyside Street, King's Cross",NA,0,27,3,27,2016-07-27T16:12:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.124807, 51.537241)"
london,807,807,807,"Bevington Road West, North Kensington",NA,1,24,13,24,2016-06-24T02:34:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.208888, 51.5212)"
london,808,808,808,"Stockwell Roundabout, Stockwell",NA,0,33,0,0,2016-04-05T15:22:01Z,2019-09-03T16:04:02Z,2019-09-03 15:10:03,NA,1,0,0,"c(-0.122556, 51.473486)"
london,809,809,809,"Lincoln's Inn Fields, Holborn",NA,0,27,19,28,2016-06-23T15:00:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.118273, 51.516278)"
london,810,810,810,"Tate Modern, Bankside",NA,1,30,17,30,2016-06-03T09:44:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.098807, 51.506725)"
london,811,811,811,"Westferry Circus, Canary Wharf",NA,1,36,17,36,2016-06-16T10:30:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.027773, 51.505703)"
london,812,812,812,"Here East North, Queen Elizabeth Olympic Park",NA,0,28,23,28,2016-06-29T12:40:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.022607, 51.548731)"
london,813,813,813,"New Spring Gardens Walk, Vauxhall",NA,1,40,2,37,2016-07-04T13:56:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.12276, 51.487807)"
london,814,814,814,"Clapham Road, Lingham Street, Stockwell",NA,0,30,1,30,2016-05-26T14:48:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.123671, 51.471433)"
london,815,815,815,"Lambeth Palace Road, Waterloo",NA,4,35,28,35,2016-05-04T11:30:03Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.116629, 51.500089)"
london,816,816,816,"Here East South, Here East",NA,0,0,0,0,2016-07-13T09:18:02Z,2016-07-13T09:38:02Z,2016-07-13 09:38:02,NA,1,0,0,"c(-0.020598, 51.546533)"
